subj_idx,response,rt,phase
AK9,1,0.908047,-1
AK9,1,0.38548200000000005,-1
AK9,0,1.076386,-1
AK9,1,0.6991750000000001,-1
AK9,1,0.691318,-1
AK9,1,0.547443,-1
AK9,1,1.1833420000000001,-1
AK9,1,0.46703500000000003,-1
AK9,1,0.635001,-1
AK9,1,1.458416,-1
AK9,1,0.875862,-1
AK9,1,1.6728800000000001,-1
AK9,1,0.530624,-1
AK9,0,0.495426,-1
AK9,1,0.8985960000000001,-1
AK9,1,0.823539,-1
AK9,1,0.669778,-1
AK9,0,1.3240830000000001,-1
AK9,1,0.572141,-1
AK9,0,0.723795,-1
AK9,1,0.946064,-1
AK9,1,1.149527,-1
AK9,0,0.472346,-1
AK9,1,0.635633,-1
AK9,1,0.7808700000000001,-1
AK9,1,0.39054000000000005,-1
AK9,0,0.6338010000000001,-1
AK9,1,1.1377570000000001,-1
AK9,1,0.645655,-1
AK9,1,0.56101,-1
AK9,1,0.436139,-1
AK9,1,0.9480729999999999,-1
AK9,0,0.6867840000000001,-1
AK9,1,1.3352450000000002,-1
AK9,1,0.803207,-1
AK9,1,0.6801480000000001,-1
AK9,0,0.594311,-1
AK9,1,0.75355,-1
AK9,1,1.157885,-1
AK9,1,1.3373650000000001,-1
AK9,0,1.117374,-1
AK9,1,1.046359,-1
AK9,1,1.0382470000000001,-1
AK9,0,1.2653980000000002,-1
AK9,1,0.599356,-1
AK9,1,0.949061,-1
AK9,1,0.996184,-1
AK9,1,0.512757,-1
AK9,1,1.0321479999999998,-1
AK9,0,0.5638350000000001,-1
AK9,0,2.350859,0
AK9,1,0.730255,0
AK9,0,1.3726450000000001,0
AK9,0,1.187346,0
AK9,1,2.142547,0
AK9,1,0.718067,0
AK9,0,1.125378,0
AK9,1,1.929733,0
AK9,1,1.912967,0
AK9,0,1.360862,0
AK9,0,1.4805040000000003,0
AK9,1,2.794913,0
AK9,1,1.325041,0
AK9,0,1.04068,0
AK9,1,0.345793,0
AK9,1,0.999501,0
AK9,1,1.007989,0
AK9,0,1.011783,0
AK9,0,1.32583,0
AK9,0,0.121431,0
AK9,1,2.325688,0
AK9,0,1.212253,0
AK9,0,1.0061390000000001,0
AK9,1,1.5118330000000002,0
AK9,1,0.765694,0
AK9,0,1.152695,0
AK9,0,0.220393,0
AK9,1,1.464838,0
AK9,1,1.550683,0
