subj_idx,response,rt
AL8,0,1.3315640000000002
AL8,1,1.030879
AL8,0,1.223875
AL8,1,0.5590430000000001
AL8,0,0.969933
AL8,0,0.626607
AL8,0,1.3310350000000002
AL8,0,0.640235
AL8,1,0.76876
AL8,1,0.5402440000000001
AL8,1,0.944044
AL8,1,0.8671080000000001
AL8,1,1.5545920000000002
AL8,1,1.422404
AL8,1,1.3259649999999998
AL8,1,0.6428
AL8,1,0.426075
AL8,1,0.75409
AL8,0,1.028992
AL8,1,0.46224200000000004
AL8,1,1.9011310000000001
AL8,1,0.9634010000000001
AL8,1,0.6046710000000001
AL8,1,2.380793
AL8,1,0.871394
AL8,1,0.9008700000000001
AL8,1,0.599718
AL8,1,1.1116210000000002
AL8,1,0.820316
AL8,1,0.677475
AL8,1,0.531415
AL8,1,0.5620620000000001
AL8,1,0.796969
AL8,1,1.219966
AL8,1,0.5798770000000001
AL8,1,0.8532770000000001
AL8,1,0.436394
AL8,1,1.725155
AL8,1,0.764097
AL8,1,0.5786370000000001
AL8,1,0.5320220000000001
AL8,0,0.5201939999999999
AL8,0,0.60054
AL8,1,1.152258
AL8,1,1.243438
AL8,1,1.938924
AL8,1,0.503784
AL8,1,1.684675
AL8,1,0.713645
AL8,1,0.5825600000000001
AL8,0,0.6319450000000001
AL8,1,2.0896500000000002
AL8,1,1.343633
AL8,1,2.130771
AL8,1,0.6313770000000001
AL8,1,0.766937
AL8,1,0.9773080000000001
AL8,1,0.801721
AL8,1,1.162915
AL8,1,1.054023
AL8,1,2.4460729999999997
AL8,1,2.022411
AL8,1,0.604343
AL8,1,2.060438
AL8,1,1.025607
AL8,0,1.0572560000000002
AL8,1,0.880055
AL8,1,1.013991
AL8,1,0.966806
AL8,1,0.50557
AL8,1,2.726694
AL8,1,0.915481
AL8,1,0.734567
AL8,1,0.682933
AL8,1,0.697007
AL8,1,0.932135
AL8,1,1.360565
AL8,1,0.835461
AL8,1,0.6918909999999999
AL8,1,1.0108780000000002
AL8,1,0.683838
AL8,1,1.16755
AL8,1,0.86745
AL8,1,0.914108
AL8,1,1.5830540000000002
AL8,1,1.417654
AL8,1,0.690579
AL8,0,0.6320180000000001
AL8,1,1.6328880000000001
AL8,1,0.984884
AL8,1,0.707335
AL8,1,0.6952240000000001
AL8,1,1.020684
AL8,1,1.613728
AL8,1,0.582861
AL8,1,2.29675
AL8,1,0.671509
AL8,1,0.501538
AL8,1,1.5392640000000002
AL8,1,1.0545499999999999
AL8,1,0.445479
AL8,1,0.8375560000000001
AL8,1,2.094503
AL8,1,0.9238010000000001
AL8,1,1.072667
AL8,1,0.863035
AL8,1,1.245219
AL8,1,1.5816890000000001
AL8,1,0.472134
AL8,1,0.9345260000000001
AL8,1,0.6263160000000001
AL8,1,1.570396
AL8,1,0.740054
AL8,1,1.1924560000000002
AL8,0,0.7137570000000001
AL8,1,0.6478250000000001
AL8,0,1.4883440000000001
AL8,0,0.713962
AL8,1,0.815802
AL8,1,3.0096240000000005
AL8,1,0.8584830000000001
AL8,1,0.81762
AL8,1,0.6499060000000001
AL8,1,0.6131510000000001
AL8,1,1.7696880000000001
AL8,1,0.9079060000000001
AL8,1,1.232388
AL8,1,0.879948
AL8,1,3.2302269999999997
AL8,1,1.006631
AL8,0,1.448154
AL8,1,2.185009
AL8,1,1.969848
AL8,1,0.823069
AL8,1,0.6854439999999999
AL8,1,1.722153
AL8,1,1.8063330000000002
AL8,1,1.87911
AL8,1,0.6070720000000001
AL8,1,1.15183
AL8,1,1.8818120000000003
AL8,1,1.037585
AL8,1,1.205738
AL8,0,1.423319
AL8,1,0.7608240000000001
AL8,0,1.2923820000000001
AL8,1,2.074728
AL8,1,0.777904
AL8,1,0.444044
AL8,1,0.483161
AL8,1,0.697277
AL8,1,0.910294
AL8,1,0.5632
AL8,1,2.634681
AL8,1,0.796857
AL8,1,0.7737440000000001
AL8,1,1.108929
AL8,1,0.8255330000000001
AL8,0,0.882266
AL8,1,1.041734
AL8,1,0.881477
AL8,1,0.828794
AL8,0,1.636685
AL8,1,1.381423
AL8,1,2.056465
AL8,1,2.1250970000000002
AL8,1,0.657755
AL8,1,2.969746
AL8,1,1.900741
AL8,1,1.056496
AL8,1,0.947977
AL8,1,0.774772
AL8,1,1.080951
AL8,1,1.199221
AL8,1,0.9420360000000001
AL8,1,1.84925
AL8,1,0.8469300000000001
AL8,1,0.854206
AL8,1,0.9889180000000001
AL8,1,1.810553
AL8,1,1.0606030000000002
AL8,1,1.099383
AL8,1,0.5615260000000001
AL8,1,1.5883690000000001
AL8,1,1.046471
AL8,1,1.021938
AL8,1,0.812847
AL8,0,1.108876
AL8,1,0.7066720000000001
AL8,1,1.6467930000000002
